PropMean.groups1,PropMean.groups2,PropRatio,Tstatistic,P.Value,FDR
3,0.400976651416372,0.29616721001975,1.35388604089438,1.81263706858014,0.0709353366643722,0.457402346990859
7,0.0794864331366222,0.185642605673712,0.42816913093931,-1.51574875144095,0.130686384854531,0.457402346990859
1,0.0381630997886467,0.0464372244905744,0.821821291158193,-0.847559283654069,0.397391567670097,0.862518032901147
4,0.198832141316385,0.215322098873517,0.923417254227965,0.345348719299705,0.730085868456454,0.862518032901147
6,0.121505023400018,0.133873454251464,0.90761102773808,-0.317326951854627,0.751226865091407,0.862518032901147
2,0.147617431611626,0.0999278238386186,1.47724053162636,-0.305576028657371,0.760149574675043,0.862518032901147
5,0.0134192193303298,0.0226295828523649,0.592994551330292,-0.173325562749494,0.862518032901147,0.862518032901147
