PropMean.groups1,PropMean.groups2,PropRatio,Tstatistic,P.Value,FDR
5,0.0767757980386056,0.172187327014112,0.445885300445563,-2.38263929785463,0.0179872603754676,0.125910822628273
6,0.0785164285350014,0.112692921629279,0.696729017225176,-1.25443963054473,0.210931633724627,0.480550186304621
1,0.18714297907242,0.103540969206147,1.80742927661633,1.10862047604549,0.268730077141606,0.480550186304621
4,0.203909643505589,0.271686284979122,0.750533445297976,-1.09509228317635,0.274600106459783,0.480550186304621
2,0.0966695505242996,0.0454405812997288,2.12738366806228,0.761429288856038,0.447166040915551,0.626032457281771
3,0.105893200057284,0.0570225369497644,1.85704119321408,0.453978879592261,0.650264068419449,0.758641413156024
7,0.251092400266801,0.237429378921846,1.05754562222669,0.229071448568726,0.819013116617233,0.819013116617233
